id,date,doctor_ssn,patient_ssn
97958,1988-05-11,18207589,97172970
84209,1971-12-24,17594394,96471735
50596,1980-12-13,10226227,32075840
63971,1992-02-28,66977222,81951678
46967,2000-08-19,34808165,66707244
72693,1974-04-22,22469139,54785320
91781,2015-07-12,54617051,81225637
93934,2020-02-16,46430596,62861197
26395,2006-01-08,94649890,13277370
85437,1989-01-23,65254136,79816281
73146,1971-08-28,67756087,10184792
78849,1990-04-17,86829362,29371215
11154,2002-01-14,53687134,92531226
50993,1981-07-21,30105413,69278080
34161,1978-04-30,62081048,56172249
97573,2015-05-13,55511123,20000566
74312,2009-10-12,79354380,50343419
25414,1983-04-23,56143789,34643356
90946,1982-07-19,82344354,22901531
54305,1977-11-15,49149648,67262620
80238,1997-08-15,65566222,39908255
99390,1970-11-20,46430596,62861197
58384,2009-05-29,63186509,16876917
40088,2000-06-16,41939083,76531589
69253,2011-02-23,41397079,32786106
28334,2019-10-18,49149648,67262620
99251,1979-01-29,17276639,95180164
90402,1993-06-16,55651957,58027710
27019,2019-08-12,47451778,20320351
47094,1971-02-22,87900785,24208465
53952,1990-09-06,42771490,81245118
38961,2005-02-19,76516358,64404209
87452,1975-09-13,30105413,69278080
98662,2003-07-29,17276639,67940502
18176,1999-09-16,79357879,54045301
60937,1986-01-05,75236648,83825218
72689,1978-08-20,84527102,10738608
20351,1986-08-28,99859327,63032655
16377,1999-02-16,81810436,72857599
67659,1991-09-28,19296094,11912385
83504,1999-12-31,89963279,27092741
97324,1985-06-09,85897172,27676095
33228,2016-10-25,26182443,34909249
18627,1994-10-21,63574520,72409365
98429,2004-11-16,35854369,20877254
74146,1980-06-09,66070125,52775951
13631,1982-01-24,67885705,58266280
65801,1970-09-01,33605044,73930548
44117,2017-09-12,90802402,96003831
90984,1984-02-12,66070125,25038828
77219,1988-12-26,24249700,16047397
12414,1989-01-29,55651957,58027710
57016,2012-10-22,31092415,45264997
59149,1985-04-11,72910133,95129444
73962,1974-05-14,37830188,87386953
74851,2004-06-23,92855777,32429634
20031,1988-02-13,15173375,72816344
10035,1975-03-18,79640709,17098181
30962,1975-05-17,60788892,93452890
89323,2017-04-25,32323826,76314405
16966,1972-10-27,52855270,40317177
82796,1971-02-25,27534856,76125329
27626,2003-05-16,11425056,28850907
39889,1972-09-14,40061558,79480095
37623,2020-12-29,50313638,49070854
63228,2003-05-05,62081048,56172249
21057,2011-10-03,97688719,23926604
51223,2011-09-25,96212667,53640034
75466,1979-11-07,92451649,37381536
60938,1994-04-01,36733945,63447577
76096,1982-08-14,53921112,98163147
11414,2020-05-31,21865776,91331567
87455,1972-04-21,35854369,20877254
27532,2010-04-17,87637885,60011727
22193,1991-08-12,52425844,96900433
34444,1984-03-21,68272022,50518189
75771,1997-01-11,18917417,25959822
11480,1974-11-08,91637230,59847645
92575,2018-09-04,97907228,81780194
55804,1973-05-19,89237918,27181109
18792,1986-07-03,81479327,33446708
69617,2019-05-14,15463250,42619237
18425,1971-02-25,35854369,55719645
36327,1993-06-21,79354380,50343419
10519,2013-03-15,76820419,95147281
11192,2018-07-13,50428925,82889695
97408,1973-06-10,29170836,28393249
12142,2008-07-05,63632353,48174357
77342,1973-08-08,21865776,85871536
89913,1989-01-29,18834593,87350382
51555,2000-10-23,46731613,37244134
62217,1994-01-25,83526296,60180232
27060,1974-07-17,99769858,36380488
64598,1977-06-20,48653893,66336493
41810,2008-01-12,11444794,27965844
89841,1995-06-11,96941965,82202266
39130,2007-05-11,15922142,22650997
19066,1996-10-21,33347985,39885205
45343,1993-05-13,82133586,46047741
58445,2005-08-10,51115572,47143284
30027,2000-07-05,86334423,71223961
18670,1974-10-23,62897633,16036832
53828,1986-01-30,24108838,86707984
34214,2008-02-24,89531655,45589271
73770,1973-03-29,54280798,17015693
41754,2000-04-14,38622081,61860793
79359,2012-03-24,18820852,77276342
35375,2004-04-07,67466275,68183568
85395,1991-08-18,39396483,47606357
64597,2016-08-25,45309632,24156007
19931,2001-01-11,17729801,73014497
83687,1986-11-27,87637885,56259027
70503,2011-10-17,96212667,53640034
66866,1977-03-27,34877091,95617987
84720,2006-12-31,39648684,10860522
22847,1993-01-15,78389226,42254130
73674,1995-03-22,58209043,64538166
84258,2004-12-05,65561449,98698513
88975,1998-01-23,44185039,17471468
13003,2003-04-03,35060753,60753759
49389,1985-05-15,83989481,72574867
